f5e82ccc0bf2f49a	1776556154343	24	0	0	0	1	JamLib	Registering config screens for mods					0	bulk_registration				0				0	0	1775628138250	1776556154343	0	1776555732756	24	24	0	0				0	0	0	0	0	0	6	0	0
1d010a490eb1522f	1776556154343	10	0	0	0	1	mezz.jei.forge.startup.StartEventObserver	JEI StartEventObserver: All required events received, waiting for world load...					0	e:generic:events_received_required_starteventobserver				0				0	1	1776320406943	1776556154343	0	1776556053974	260	260	0	0				0	0	0	1	0	0	0	0	0
bbab0ca4e5d676fe	1776320713330	2	0	0	0	2	journeymap	Can't get entityTexture for cobblemon:textures/entity_icon/0231_phanpy/phanpy.png					1	u:resource_repeat				0				0	3	1776320411225	1776320713330	0	1776320570390	759	-99241	0	0				0	0	0	3	0	0	1	0	0
4ab607047c718826	1776556154343	1	0	0	0	1	journeymap	compactmachines~compact_world (Initialized) Setting config file to version "5.10.3": journeymap.server.compactmachines~compact_world.config					0	u:info_burst_noise				0				0	0	1776555962102	1776556154343	0	1776555962102	1	-199999	0	0				0	0	0	0	0	0	1	0	0
fe46d5cd09f44d0d	1776473119123	2	0	0	0	2	journeymap	Can't get entityTexture for cobblemon:textures/entity_icon/0742_cutiefly/cutiefly.png					0	u:resource_repeat				0				0	3	1776472888717	1776473119123	0	1776473119123	752	752	0	0				0	0	0	3	0	0	0	0	0
59d9bf6bb0c8311c	1776556154343	1	0	0	0	1	journeymap	deeperdarker~otherside (Initialized) Setting config file to version "5.10.3": journeymap.server.deeperdarker~otherside.config					0	u:info_burst_noise				0				0	0	1776555962102	1776556154343	0	1776555962102	1	-199999	0	0				0	0	0	0	0	0	1	0	0
89a92f927665ad12	1776556154343	1	0	0	0	1	journeymap	allthemodium~mining (Initialized) Setting config file to version "5.10.3": journeymap.server.allthemodium~mining.config					0	u:info_burst_noise				0				0	0	1776555962102	1776556154343	0	1776555962102	1	-199999	0	0				0	0	0	0	0	0	1	0	0
9537a896c7737429	1776540974593	19	5	8	0	2	com.simibubi.create.Create	your custom createaddition:rolling/straw recipe (createaddition:rolling/straw) specified a duration. durations have no impact on this type of recipe.					1	u:resource_repeat				5				0	1	1775629663433	1776540974593	1775782256061	1776540815415	350	350	0	0				0	0	0	1	0	0	2	0	0
92b930b98b59865c	1776540974593	0	8	0	0	1	net.minecraftforge.coremod.CoreMod.apotheosis	Replaced 2 calls to Enchantment#getMaxLevel() in net/minecraft/server/commands/EnchantCommand					0					0				0	1	1776448288926	1776540974593	1776540742339	0	258	258	0	0				0	0	0	1	0	0	0	0	0
ed63930305f9891	1776475507329	2	2	0	0	2	journeymap	Can't get entityTexture for eidolon:textures/entity_icon/raven.png					0	u:resource_repeat				0				0	3	1776475051876	1776475507329	1776475507329	1776475507329	754	754	0	0				0	0	0	3	0	0	0	0	0
ce9aef4ea5b232c4	1776539595846	8	18	0	0	2	ModernFix	posting dynamic modelevent.modifybakingresult to mods took breakdown below:					5	u:resource_repeat				3				0	1	1775631566568	1776539595846	1776539196631	1776205773971	338	338	0	0				0	0	0	1	0	0	1	0	0
b36ab3010a58d7a8	1776556154343	24	0	0	0	1	com.chunksending.ChunkSending	chunksending mod initialized					0	e:init:chunksending_initialized				0				0	0	1775628138250	1776556154343	0	1776555732756	24	24	0	0				0	0	0	0	0	0	7	0	0
d07e8989882289ef	1776540974593	9	7	0	0	1	com.dairymoose.sd.SerializerDebugCommon	[SerializerDebug] Serializer 25 is: net.minecraft.network.syncher.EntityDataSerializer$1					0					0				0	0	1776532843187	1776540974593	1776539595846	1776540974593	16	16	0	0				0	0	0	0	0	0	6	0	0
3e12ef48dfa449bf	1776540974593	8	7	0	0	1	com.dairymoose.sd.SerializerDebugCommon	[SerializerDebug] Serializer 36 is: net.minecraft.network.syncher.EntityDataSerializer$1					0					0				0	0	1776532844528	1776540974593	1776539595846	1776540974593	15	15	0	0				0	0	0	0	0	0	6	0	0
391ff9d9b0dfc384	1776540974593	0	16	0	0	3	CorgiLib	get request failed. response code:					0					0				0	2	1776448057028	1776540974593	1776540074660	0	516	516	0	0				0	0	0	2	0	0	0	0	0
798ec620a3f28677	1776540974593	136	3	0	0	2	Diagonal Blocks	block " and should be added to the "					0					9				0	3	1775628138250	1776540974593	1776320059671	1776540074209	970	970	0	0				0	0	0	3	0	0	93	0	0
c4d4f58c1dbfac47	1776539595846	2	0	0	0	1	majruszlibrary	[majruszsenchantments.json] Reloading configuration file took 2 milliseconds					0	u:resource_repeat				0				0	0	1776534384702	1776539595846	0	1776539196631	2	2	0	0				0	0	0	0	0	0	0	0	0
e887e0f68499872	1776472970722	5	3	0	0	2	journeymap	Can't get entityTexture for naturalist:textures/entity_icon/bird/robin.png					0	u:resource_repeat				0				0	3	1775771324111	1776472970722	1776472970722	1776472970722	758	758	0	0				0	0	0	3	0	0	3	0	0
d9051500731691bf	1776556154343	18	0	0	0	1	KubeJS Server	loot_system/04_end_remastered_drops.js#577: [AOF] 🌊 Black Eye: 0					0	e:generic:black_loot				0				0	0	1775768769531	1776556154343	0	1776555962102	18	18	0	0				0	0	0	0	0	0	4	0	0
d27719c897c00ac7	1776540974593	0	16	0	0	3	ModernFix	a mod is calling registerreloadlistener at the wrong time. this will cause random concurrency crashes when modernfix is not installed. please report this to the					0	u:resource_repeat				0				16	6	1776448056077	1776540974593	1776540073753	0	1016	601016	1	0				0	0	0	0	0	0	0	0	0
60b8ad0c2c204130	1776556154343	17	20	0	0	1	Oculus	CPU: 16x AMD Ryzen 7 5800X3D 8-Core Processor 					0	e:generic:5800x3d_8core_processor_ryzen				1				0	0	1775628138251	1776556154343	1776555732304	1776539196172	46	46	0	0				0	0	0	0	0	0	11	0	0
937f772dd1d081f5	1776540974593	9	7	0	0	1	com.dairymoose.sd.SerializerDebugCommon	[SerializerDebug] Serializer 294 is: net.minecraft.network.syncher.EntityDataSerializer$1					0					0				0	0	1776532844528	1776540974593	1776539595846	1776540974593	16	16	0	0				0	0	0	0	0	0	6	0	0
8ec5c5de4f52960f	1776540974593	20	1	0	0	2	journeymap	Can't get entityTexture for cobblemon:textures/entity_icon/0092_gastly/gastly.png					2	u:resource_repeat				0				0	3	1776320411225	1776540974593	1776476039570	1776540963301	785	785	0	0				0	0	0	3	0	0	3	0	0
535c2ded973214a7	1776475468220	8	1	0	0	2	journeymap	Can't get entityTexture for cobblemon:textures/entity_icon/0546_cottonee/cottonee.png					1	u:resource_repeat				0				0	3	1776320411225	1776475468220	1776474495224	1776475468220	766	766	0	0				0	0	0	3	0	0	4	0	0
dbeebff5c9254475	1776556154343	23	1	0	0	1	paintings	Registered variant portrait_2					0	bulk_registration				0				0	0	1775628138250	1776556154343	1776555732304	1776540073752	24	24	0	0				0	0	0	0	0	0	3	0	0
f9a493f83f4c7200	1776540974593	1	0	0	0	1	journeymap	Mapping started in D:\\cursefoge\\minecraft\\Instances\\Monumental Experience - Creatures Across the World\\journeymap\\data\\sp\\New World\\overworld. Memory: 16384MB t					0					0				0	0	1776540815415	1776540974593	0	1776540815415	1	-199999	0	0				0	0	0	0	0	0	0	0	0
30f817cc915d544b	1776556154343	3	11	0	0	1	com.dairymoose.sd.SerializerDebugCommon	[SerializerDebug] Serializer 9 is: net.minecraft.network.syncher.EntityDataSerializers$4					0	e:entity:serializer				0				0	0	1776532843187	1776556154343	1776555962101	1776540974593	14	14	0	0				0	0	0	0	0	0	1	0	0
13eb8dc2d215e5b5	1776540974593	9	7	0	0	1	com.dairymoose.sd.SerializerDebugCommon	[SerializerDebug] Serializer 27 is: net.minecraft.network.syncher.EntityDataSerializer$1					0					1				0	0	1776532844528	1776540974593	1776539595846	1776540974593	25	25	0	0				0	0	0	0	0	0	6	0	0
3bd13c425804e273	1776556154343	24	0	0	0	1	net.minecraft.client.sounds.SoundEngine	Sound engine started					0	e:generic:engine_sound_started				0				0	0	1775628138250	1776556154343	0	1776555733219	24	24	0	0				0	0	0	0	0	0	2	0	0
84174d1cb069cc44	1776556154343	11	19	1	0	1	AE2:C	Scanning class appeng.server.testplots.P2PTestPlots for plots					1	e:generic:plots_scanning				0				0	0	1775629663433	1776556154343	1776555872299	1776320201054	40	40	0	0				0	0	0	0	0	0	2	0	0
d20b9035ad6a6655	1776556154343	24	0	0	0	1	Easy Mob Farm	{} Block Entity Renderers ...					0	e:block_entity:block_entity_renderers				0				0	0	1775628138250	1776556154343	0	1776555732304	24	24	0	0				0	0	0	0	0	0	14	0	0
8cde9102819abce2	1776556154343	11	23	0	0	1	com.teamabnormals.blueprint.core.Blueprint	Skipped modifier group named 'abnormals_delight:husbandry/balanced_diet/environmental_and_atmospheric' as its conditions were not met					0	e:generic:group_modifier_named_skipped				0				0	0	1775629663433	1776556154343	1776555872650	1776320201054	34	34	0	0				0	0	0	0	0	0	5	0	0
ee956387f9ba58c3	1776556154343	23	1	0	0	1	paintings	Registered variant face_dog					0	bulk_registration				0				0	0	1775628138251	1776556154343	1776555731909	1776540073752	24	24	0	0				0	0	0	0	0	0	3	0	0
6700bc0e8b921bec	1776556154343	17	26	0	0	1	KubeJS Server	loot_system/01_config.js#234: [AOF] ════════════════════════════════════════					2	u:info_burst_noise				0				0	0	1775629663433	1776556154343	1776555962101	1776472426070	57	57	0	0				0	0	0	0	0	0	5	0	0
b08470395a800b31	1776556154343	2	20	0	0	1	minecolonies	Loading quests from data					2	u:info_burst_noise				0				0	0	1775629663433	1776556154343	1776555872651	1775631686216	36	36	0	0				0	0	0	0	0	0	2	0	0
9ebd143c6a7e68f	1776556154343	20	4	2	0	3	Moonlight	Fabric API detected! This is not a Fabric mod, so please dont report related issues to MoonlightLib or its dependant. This can usually happen with connector or 					0	e:generic:detected_dont_fabric_please				0				0	2	1775628138251	1776556154343	1776555732756	1776540074209	530	530	0	0				0	0	0	2	0	0	3	0	0
ebe9e0bf585ab6b9	1776540974593	12	18	2	0	2	net.minecraftforge.common.loot.LootModifierManager	Could not decode GlobalLootModifier with json id {} - error: {}					0					0				18	4	1775629663433	1776540974593	1776540742340	1776540742340	1486	601486	1	0				0	0	0	4	0	0	0	0	0
bb8b72c496be7222	1776556154343	6	0	0	0	1	com.dairymoose.sd.SerializerDebugClient	[SerializerDebug] Client login					0					0				0	0	1776532845740	1776556154343	0	1776556053974	6	6	0	0				0	0	0	0	0	0	6	0	0
25abc435a44cf499	1776556154343	23	1	0	0	1	paintings	Registered variant fishes					0	bulk_registration				0				0	0	1775628138251	1776556154343	1776555731909	1776540073752	24	24	0	0				0	0	0	0	0	0	3	0	0
cf7b8dfffd75fd64	1776556154343	1	0	0	0	1	journeymap	swplanets~endor_orbit (Initialized) Setting config file to version "5.10.3": journeymap.server.swplanets~endor_orbit.config					0	u:info_burst_noise				0				0	0	1776555962102	1776556154343	0	1776555962102	1	-199999	0	0				0	0	0	0	0	0	1	0	0
36cd7401c0aa756b	1776556154343	6	0	0	0	1	journeymap	Custom modded block handling enabled for biomesoplenty					0	e:worldgen:block_custom_handling_modded				0				0	0	1776532847042	1776556154343	0	1776556056346	6	6	0	0				0	0	0	0	0	0	5	0	0
5866025c59ff30ea	1776474869471	0	2	1	0	2	net.minecraft.world.level.entity.EntityLookup	Duplicate entity UUID {}: {}	Duplicate entity UUID {}: {}				0					1	Duplicate entity UUID {}: {}			0	3	1776474869471	1776474869471	1776474869471	0	764	764	0	0				0	0	0	3	0	0	0	0	0
e03c89ac10fcf568	1776540974593	16	10	16	0	2	io.netty.util.internal.SystemPropertyUtil	Unable to parse the boolean system property 'java.net.preferIPv6Addresses':system - using the default value: false					0					0				0	3	1775768773701	1776540974593	1775782356206	1776540814452	824	824	0	0				0	0	0	3	0	0	16	0	0
b75fdebcb60d1be1	1776556154343	24	0	0	0	1	ModderNameLib	Posting AfterQuatlibClientEvent...					0	e:generic:afterquatlibclient_posting				0				0	0	1775628138251	1776556154343	0	1776555731909	24	24	0	0				0	0	0	0	0	0	17	0	0
322fdcd2bacf39f1	1776556154343	27	0	0	0	1	com.calculusmaster.difficultraids.data.raiderentries.RaidWaveReloadListener	difficultraids: starting data loading for raid waves .					1	u:info_burst_noise				0				0	0	1775629663433	1776556154343	0	1776556053974	34	34	0	0				0	0	0	0	0	0	19	0	0
b096311398f01abc	1776556154343	1	0	0	0	1	journeymap	ad_astra~moon (Initialized) Setting config file to version "5.10.3": journeymap.server.ad_astra~moon.config					0	u:info_burst_noise				0				0	0	1776555962102	1776556154343	0	1776555962102	1	-199999	0	0				0	0	0	0	0	0	1	0	0
37909bcb64f1d04c	1776556154343	1	1	0	0	1	KubeJS Server	Posted recipe events in 41.76 s					0	u:resource_repeat				0				0	0	1776555872650	1776556154343	1776555872650	1776555872650	2	-199998	0	0				0	0	0	0	0	0	0	0	0
59c113d379b1f69c	1776556154343	22	2	3	0	1	com.cobblemon.mod.common.Cobblemon	Loading Generic models...					3	u:resource_repeat				3				0	0	1775628138251	1776556154343	1776539197114	1776555733219	81	81	0	0				0	0	0	0	0	0	0	0	0
78c71f2445f3d63b	1776556154343	40	23	0	0	1	com.teamabnormals.blueprint.core.Blueprint	Successfully loaded {} {} remolders!					0	u:info_burst_noise				0				0	0	1775628138251	1776556154343	1776555962101	1776555732304	63	63	0	0				0	0	0	0	0	0	14	0	0
7c19ccec3e1af6a4	1776556154343	1	0	0	0	1	journeymap	swplanets~tatooine (Initialized) Setting config file to version "5.10.3": journeymap.server.swplanets~tatooine.config					0	u:info_burst_noise				0				0	0	1776555962102	1776556154343	0	1776555962102	1	-199999	0	0				0	0	0	0	0	0	1	0	0
62a2042ad5e0118a	1776475057327	3	0	0	0	2	journeymap	Can't get entityTexture for cobblemon:textures/entity_icon/0167_spinarak/spinarak.png					0	u:resource_repeat				0				0	3	1776473500230	1776475057327	0	1776475057327	753	753	0	0				0	0	0	3	0	0	3	0	0
47d51f817b5aa0b8	1776477074298	19	2	0	0	2	journeymap	Can't get entityTexture for cobblemon:textures/entity_icon/0079_slowpoke/slowpoke.png					1	u:resource_repeat				0				0	3	1776449097466	1776477074298	1776475616073	1776476930122	778	778	0	0				0	0	0	3	0	0	7	0	0
7a6e231c3c7386ae	1776540974593	1	1	0	0	1	KubeJS Server	Posted recipe events in 39.37 s					0	u:resource_repeat				0				0	0	1776540742340	1776540974593	1776540742340	1776540742340	2	-199998	0	0				0	0	0	0	0	0	0	0	0
685f21d3632e44b8	1776540974593	23	0	3	0	2	net.minecraft.client.particle.ParticleEngine	Missing particle sprites: {}					0					1				0	1	1775628138251	1776540974593	0	1776540074660	291	291	0	0				0	0	0	1	0	0	0	0	0
1ab84a4f763d9c7f	1776556154343	17	25	0	0	1	KubeJS Server	loot_system/07_water_creatures_drops.js#49: ═══════════════════════════════════════════════════════					0	e:entity:loot				2				0	0	1775629663433	1776556154343	1776555962101	1776472426070	60	60	0	0				0	0	0	0	0	0	8	0	0
61fc8f3da9011f54	1776556154343	24	20	0	0	1	Oculus	Hardware information:					1	e:generic:hardware_information				2				0	0	1775628138251	1776556154343	1776555732304	1776555732304	69	69	0	0				0	0	0	0	0	0	17	0	0
cdeb37f5fb922a91	1776305325112	7	5	0	0	3	KubeJS Client	  at net.minecraft.network.protocol.game.ClientboundUpdateRecipesPacket.m_5797_(ClientboundUpdateRecipesPacket.java:32)					0	u:resource_repeat				0				0	2	1775770873479	1776305325112	1775782458092	1776305005716	512	-99488	0	0				0	0	0	2	0	0	5	0	0
b88bdfd1e6197fac	1776556154343	176	0	0	0	1	ModdingLegacy/blue_skies	Recieved {} from the server					0	e:generic:recieved				0				0	0	1775770873479	1776556154343	0	1776556053974	176	176	0	0				0	0	0	0	0	0	99	0	0
